id	logFC	P.Value	adj.P.Val
C16orf54	2.2065798940479837	2.7113828003436487e-09	1.203938037237862e-07
MCUR1	-0.6269864356596493	2.723687099542572e-09	1.2062845133644216e-07
SLC10A5	-1.8716494044697063	2.87629674253724e-09	1.2705985404565537e-07
KIAA0895	-0.6898907641194203	2.9077774102007116e-09	1.2793867959321383e-07
TOR3A	0.5874369054153306	2.9371597129218823e-09	1.2875549108890211e-07
IHH	-1.616198666233685	3.053017810383213e-09	1.331549696792516e-07
RNASET2	1.0242281323268614	3.088482113909459e-09	1.3394165305308976e-07
NAPSB	1.5743714501266144	3.094438795511908e-09	1.3394165305308976e-07
PPIG	-0.987597180525329	3.1428365776166746e-09	1.356947330396104e-07
LCP1	1.9081526295327684	3.1909314296666597e-09	1.3735100777395256e-07
FAIM2	1.8829129870739285	3.19718360740113e-09	1.3735100777395256e-07
HACE1	-0.6217653172601096	3.2388757950804097e-09	1.3879511636574006e-07
RPLP0	1.1742485222060193	3.287559370061014e-09	1.405308960575335e-07
CA10	-1.0998888329087677	3.3537618528537057e-09	1.4300507116485876e-07
NCF2	1.586725304443183	3.3827465312295384e-09	1.4388395146695145e-07
TMEM200C	-1.8713368025718529	3.3949284237787566e-09	1.4404555564003495e-07
KNL1	-1.017244255007304	3.414088881642876e-09	1.445017323698305e-07
TINCR	-1.977557504699309	3.432558260319582e-09	1.4492648930056928e-07
CCDC3	1.3197162898801977	3.4478776360346034e-09	1.4521649337651624e-07
ADCY7	1.5711300054343873	3.5331643632809323e-09	1.4808267419175497e-07
RAB34	0.9023526367056647	3.5912091245755196e-09	1.5014923989466113e-07
LRRK1	1.5096618033997498	3.6058391418570717e-09	1.5039499954774737e-07
S1PR4	1.9887747928575186	3.6403401873387553e-09	1.511004970512782e-07
HRG	-2.2596425123214505	3.6661016168140053e-09	1.51168484269826e-07
GLIS1	-1.2028436036062384	3.6683692935589758e-09	1.51168484269826e-07
RAB26	0.8331226239026437	3.6561579250081197e-09	1.51168484269826e-07
TRIO	0.6239971656686087	3.7251711268202442e-09	1.5314196326143318e-07
CEACAM1	-0.7208505729656096	3.7636070928947935e-09	1.5361953511711194e-07
ZNRF3-AS1	-0.699833588734359	3.7489836861723385e-09	1.5361953511711194e-07
