id	logFC	AveExpr	t	P.Value	adj.P.Val	B
ACSM5	-0.63724218497074	5.42553400381795	-6.66575371288175	8.07141028259846e-09	3.43646407486389e-07	9.97289503934893
NAP1L2	-0.683102804667818	5.8370919346431	-6.63869208169125	8.98585289228201e-09	3.76869352646454e-07	9.86849888658819
AC012065.7	0.595544734432514	6.09594260980046	6.63756932798576	9.02594252121154e-09	3.77611391830339e-07	9.86416899381293
RP11-714G18.1	1.12110321638528	5.81804343389613	6.6312889583629	9.25349698014302e-09	3.86173166052503e-07	9.83995083348925
AC116366.6	0.586233661764917	5.19675606619147	6.60761318737854	1.01638415807702e-08	4.18467323691786e-07	9.74868466875455
THRB-IT1	0.836445480178095	4.06578281033968	6.56302478235458	1.21269692084692e-08	4.86811192511408e-07	9.57694312271255
LOC100506085	-0.640045412661273	3.00879949485309	-6.53842044281347	1.33672482321788e-08	5.27802822469635e-07	9.48225498060456
MIR644A	0.964548269976358	4.59868499163056	6.50871199847531	1.5033987099058e-08	5.86064791884664e-07	9.36800314843662
RNU7-40P	1.17528151680605	5.74402536541504	6.49123589552162	1.61093513980322e-08	6.21518683228426e-07	9.30083553045775
LPL	-0.702917732489899	6.02188275361678	-6.48516732460765	1.65003848018319e-08	6.35151798536268e-07	9.27751891084152
SNORA70G	0.983997593210837	6.23436171882261	6.47776292526581	1.69902941611974e-08	6.48091311216714e-07	9.24907494050752
IGHJ1	0.703986793288763	6.8861370966533	6.46394288577276	1.79436923040597e-08	6.77560251391817e-07	9.19600062481967
MIR1299	0.74570206315554	7.64599705135064	6.44811962504093	1.91007345317046e-08	7.15640853787866e-07	9.13525794897025
TMEM150C	-0.827007414255513	8.98320744175224	-6.43793970201395	1.98840130826938e-08	7.37611574420721e-07	9.09619321352226
NPL	-0.775153944718198	5.67542433021036	-6.41944155751546	2.13899057862608e-08	7.83135312825964e-07	9.02523671109018
RP11-395B7.4	0.673191258626321	6.46764395232436	6.41465902228497	2.1797341008995e-08	7.95461405652935e-07	9.0068976360108
ALB	-1.69628087167905	5.88724546923595	-6.40805560038666	2.23726050895663e-08	8.10316051149491e-07	8.98158037111904
MIR3120	0.766554040308239	5.95694285797136	6.38708500569373	2.43013852584997e-08	8.68053719191325e-07	8.90121231659933
NR4A1	-0.588579121996269	6.11173612020699	-6.38127803046181	2.4864098388565e-08	8.8584894426258e-07	8.87896637314226
ALPL	-0.687043202113384	6.31073114392065	-6.36094659804457	2.69382149757483e-08	9.4620480102316e-07	8.80110922168582
AC093110.3	0.692553099691445	7.301293890921	6.35760571830206	2.72951048151543e-08	9.56747333021833e-07	8.78832024958558
G0S2	-0.701915224385525	8.07339689171744	-6.3498081001893	2.81464636495982e-08	9.80473919694679e-07	8.75847585710872
ACMSD	-1.05826689862223	6.27076851182619	-6.34523056731682	2.86584796958816e-08	9.95225474093848e-07	8.74095926551011
FAM180A	-0.937914670153579	6.89119365366322	-6.34199546899565	2.90259076576152e-08	1.00282131784302e-06	8.72858118848717
RNU6-41P	0.605233811919481	7.26878111304787	6.324089571368	3.11458162979847e-08	1.06406983340227e-06	8.6600925162076
RNU6-1152P	0.617373425850182	4.71148505800776	6.32030999597134	3.16125691593203e-08	1.07783198387491e-06	8.64564085522497
NAIP	0.811526670928296	5.73252326631076	6.27131554184174	3.83301003676681e-08	1.26343204730965e-06	8.45846330074287
ZBTB20-AS2	0.988776401917164	6.08432493096479	6.26828306197441	3.87896151170018e-08	1.27732990404814e-06	8.44688790940769
CRYL1	-0.646843214142046	6.733768800473	-6.26560685473923	3.91996835031409e-08	1.28831708355352e-06	8.43667342802026
EGF	-1.09431137794561	4.72594592180905	-6.26045163261109	4.00017716032864e-08	1.31175427746559e-06	8.41699967153371
RNU4-2	-0.877985304992909	5.65003590374434	-6.25558760690014	4.07734817582863e-08	1.32967292542497e-06	8.39844031195945
RP11-436H11.3	0.991956078869572	5.55114020570279	6.25449857007589	4.09482792571508e-08	1.33279534416132e-06	8.39428535722073
ECHS1	-0.684061637357246	8.00333867918886	-6.24533182629012	4.24493893295394e-08	1.36453137101246e-06	8.3593179258602
NEAT1	0.674539051984793	8.2326163070492	6.23931158881986	4.34648237899723e-08	1.39054445749323e-06	8.33635905579456
