"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Mono-Mac","EC","VEGFA","FLT1",0.0508861498724343,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"Neut","EC","VEGFA","FLT1",0.0228728052367321,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"PCT","EC","VEGFA","FLT1",0.00229786831620532,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"Plasma","EC","VEGFA","FLT1",0.00800192435549667,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"dPCT","EC","VEGFA","KDR",0.0086172385537563,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"EC","EC","VEGFA","KDR",0.00538698090419222,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"Mast","EC","VEGFA","KDR",0.0145782705478155,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"MES","EC","VEGFA","KDR",0.0404363830585569,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"Mono-Mac","EC","VEGFA","KDR",0.0389542572225113,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"Neut","EC","VEGFA","KDR",0.0173891940558711,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"PCT","EC","VEGFA","KDR",0.00173819412863581,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"Plasma","EC","VEGFA","KDR",0.00606139737639173,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"dPCT","EC","VEGFB","FLT1",0.0117251761375836,0,"VEGFB_VEGFR1","VEGFB - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"LOH-DCT","EC","VEGFB","FLT1",0.00275430287068707,0,"VEGFB_VEGFR1","VEGFB - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"MES","EC","VEGFB","FLT1",0.00733466950501078,0,"VEGFB_VEGFR1","VEGFB - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"PCT","EC","VEGFB","FLT1",0.0135651149564695,0,"VEGFB_VEGFR1","VEGFB - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"Plasma","EC","VEGFB","FLT1",0.0100168771844599,0,"VEGFB_VEGFR1","VEGFB - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"EC","EC","VEGFC","FLT4",0.00108153605523377,0,"VEGFC_VEGFR3","VEGFC - VEGFR3","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"EC","EC","VEGFC","KDR",0.00644185250347574,0,"VEGFC_VEGFR2","VEGFC - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"MES","EC","PGF","FLT1",0.0404331045086392,0,"PGF_VEGFR1","PGF - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"MES","Plasma","PGF","FLT1",0.000989679581328961,0,"PGF_VEGFR1","PGF - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"dPCT","EC","VEGFA","FLT1_KDR",0.0103971015986353,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"EC","EC","VEGFA","FLT1_KDR",0.00650402176824418,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"Mast","EC","VEGFA","FLT1_KDR",0.0175675479362793,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"MES","EC","VEGFA","FLT1_KDR",0.0484670872353246,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"Mono-Mac","EC","VEGFA","FLT1_KDR",0.046704936802293,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"Neut","EC","VEGFA","FLT1_KDR",0.0209426024077509,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"PCT","EC","VEGFA","FLT1_KDR",0.002100222591111,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"Plasma","EC","VEGFA","FLT1_KDR",0.00731725596700462,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"EC","EC","VEGFC","FLT4_KDR",0.00277680871766925,0,"VEGFC_VEGFR2R3","VEGFC - VEGFR2R3","VEGF","Secreted Signaling","PMID: 16633338"
"Mono-Mac","dPCT","IGF1","IGF1R",0.00155778786972765,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Plasma","dPCT","IGF1","IGF1R",0.000854714518684669,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Mono-Mac","EC","IGF1","IGF1R",0.000393440342759292,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Plasma","EC","IGF1","IGF1R",0.000215778097638816,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Mono-Mac","MES","IGF1","IGF1R",0.000172089329544396,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Plasma","MES","IGF1","IGF1R",9.43484025308097e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Mono-Mac","PCT","IGF1","IGF1R",0.000183672713890669,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Plasma","PCT","IGF1","IGF1R",0.000100692786970953,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Mono-Mac","EC","IGF1","ITGA6_ITGB4",0.000559994150691393,0,"IGF1_ITGA6_ITGB4","IGF1 - (ITGA6+ITGB4)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"Plasma","EC","IGF1","ITGA6_ITGB4",0.000307189421234181,0,"IGF1_ITGA6_ITGB4","IGF1 - (ITGA6+ITGB4)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"Mono-Mac","Mono-Mac","CCL5","CCR1",0.000138845796087438,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","CCL5","CCR1",0.0178039028481724,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CCL5","CCR1",5.28883574028137e-05,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"T","Neut","CCL5","CCR1",0.0068567594294749,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","CCL3","CCR1",0.0137287033610093,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Plasma","Mono-Mac","CCL3","CCR1",0.000486979203819535,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","CCL3","CCR1",0.00178318826159914,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CCL3","CCR1",0.00527383669555733,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Plasma","Neut","CCL3","CCR1",0.000185537364602245,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"T","Neut","CCL3","CCR1",0.000679934275068497,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","CCL3L1","CCR1",0.012341117154731,0,"CCL3L1_CCR1","CCL3L1 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Neut","Mono-Mac","CCL3L1","CCR1",0.000193957697398603,0,"CCL3L1_CCR1","CCL3L1 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","CCL3L1","CCR1",0.000494959704743215,0,"CCL3L1_CCR1","CCL3L1 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CCL3L1","CCR1",0.00473669588760276,0,"CCL3L1_CCR1","CCL3L1 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Neut","Neut","CCL3L1","CCR1",7.38837931488153e-05,0,"CCL3L1_CCR1","CCL3L1 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"T","Neut","CCL3L1","CCR1",0.000188578839422892,0,"CCL3L1_CCR1","CCL3L1 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","CCL8","CCR1",0.000402909287474369,0,"CCL8_CCR1","CCL8 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CCL8","CCR1",0.000153499030119925,0,"CCL8_CCR1","CCL8 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"EC","Mono-Mac","CCL14","CCR1",0.0103589087360089,0,"CCL14_CCR1","CCL14 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"EC","Neut","CCL14","CCR1",0.0039709853676091,0,"CCL14_CCR1","CCL14 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"PCT","Mono-Mac","CCL15","CCR1",0.000452968479105663,0,"CCL15_CCR1","CCL15 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"PCT","Neut","CCL15","CCR1",0.000172575763090423,0,"CCL15_CCR1","CCL15 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Plasma","CCL8","CCR2",0.000301413799126647,0,"CCL8_CCR2","CCL8 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"dPCT","Plasma","CCL2","CCR2",0.000318589464947918,0,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"EC","Plasma","CCL2","CCR2",0.00231869713521041,0,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"MES","Plasma","CCL2","CCR2",0.00423125458436592,0,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Plasma","CCL2","CCR2",0.00147730452880854,0,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"B","Mono-Mac","CCL4","CCR5",7.23147080303198e-07,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"Mast","Mono-Mac","CCL4","CCR5",2.16263602069257e-06,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","CCL4","CCR5",5.25419355152843e-05,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","CCL4","CCR5",5.02995644764469e-05,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","CCL5","CCR5",8.5795385333648e-07,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","CCL5","CCR5",0.000111979787608222,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","CCL3","CCR5",8.59937804154546e-05,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"Plasma","Mono-Mac","CCL3","CCR5",3.01017617852224e-06,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","CCL3","CCR5",1.10366885260401e-05,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"dPCT","EC","CCL2","ACKR1",1.44352614208063e-06,0,"CCL2_ACKR1","CCL2 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"EC","EC","CCL2","ACKR1",1.05269632365359e-05,0,"CCL2_ACKR1","CCL2 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"MES","EC","CCL2","ACKR1",1.92467671827987e-05,0,"CCL2_ACKR1","CCL2 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"Mono-Mac","EC","CCL2","ACKR1",6.70138646839636e-06,0,"CCL2_ACKR1","CCL2 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"Mono-Mac","EC","CCL5","ACKR1",4.7050048866964e-07,0,"CCL5_ACKR1","CCL5 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"T","EC","CCL5","ACKR1",6.1412614069268e-05,0,"CCL5_ACKR1","CCL5 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"Mono-Mac","EC","CCL8","ACKR1",1.36567998945441e-06,0,"CCL8_ACKR1","CCL8 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"EC","EC","CCL14","ACKR1",3.54640335680495e-05,0,"CCL14_ACKR1","CCL14 - ACKR1","CCL","Secreted Signaling","PMID: 26740381"
"Neut","EC","CXCL1","ACKR1",1.6712598349372e-05,0,"CXCL1_ACKR1","CXCL1 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"dPCT","EC","CXCL2","ACKR1",1.7297157599954e-06,0,"CXCL2_ACKR1","CXCL2 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"EC","EC","CXCL2","ACKR1",4.62105833708001e-06,0,"CXCL2_ACKR1","CXCL2 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"Mono-Mac","EC","CXCL2","ACKR1",2.26087185615088e-05,0,"CXCL2_ACKR1","CXCL2 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"Mono-Mac","EC","CXCL3","ACKR1",9.65391039034065e-06,0,"CXCL3_ACKR1","CXCL3 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"B","EC","CXCL8","ACKR1",4.61669163749135e-07,0,"CXCL8_ACKR1","CXCL8 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"EC","EC","CXCL8","ACKR1",1.58387718701081e-07,0,"CXCL8_ACKR1","CXCL8 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"Mono-Mac","EC","CXCL8","ACKR1",4.66499019933265e-05,0,"CXCL8_ACKR1","CXCL8 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"Neut","EC","CXCL8","ACKR1",0.00012364003405387,0,"CXCL8_ACKR1","CXCL8 - ACKR1","CXCL","Secreted Signaling","PMID: 26740381"
"Neut","Neut","CXCL1","CXCR1",0.00724157976608597,0,"CXCL1_CXCR1","CXCL1 - CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060"
"dPCT","Neut","CXCL2","CXCR1",0.000754373206906891,0,"CXCL2_CXCR1","CXCL2 - CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060"
"EC","Neut","CXCL2","CXCR1",0.00201282918928511,0,"CXCL2_CXCR1","CXCL2 - CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CXCL2","CXCR1",0.00977146562802143,0,"CXCL2_CXCR1","CXCL2 - CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CXCL3","CXCR1",0.00419584941448447,0,"CXCL3_CXCR1","CXCL3 - CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060"
"B","Neut","CXCL8","CXCR1",0.000201456865802152,0,"CXCL8_CXCR1","CXCL8 - CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060"
"EC","Neut","CXCL8","CXCR1",6.91241901757204e-05,0,"CXCL8_CXCR1","CXCL8 - CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CXCL8","CXCR1",0.0199551705079556,0,"CXCL8_CXCR1","CXCL8 - CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060"
"Neut","Neut","CXCL8","CXCR1",0.0512062683219028,0,"CXCL8_CXCR1","CXCL8 - CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060"
"Neut","Neut","CXCL1","CXCR2",0.0378399841959976,0,"CXCL1_CXCR2","CXCL1 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"dPCT","Neut","CXCL2","CXCR2",0.00405381358399141,0,"CXCL2_CXCR2","CXCL2 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"EC","Neut","CXCL2","CXCR2",0.0107571882365865,0,"CXCL2_CXCR2","CXCL2 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CXCL2","CXCR2",0.0505156542969453,0,"CXCL2_CXCR2","CXCL2 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CXCL3","CXCR2",0.0222128452273756,0,"CXCL3_CXCR2","CXCL3 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"B","Neut","CXCL8","CXCR2",0.00108520533618546,0,"CXCL8_CXCR2","CXCL8 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"EC","Neut","CXCL8","CXCR2",0.000372573655212742,0,"CXCL8_CXCR2","CXCL8 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CXCL8","CXCR2",0.0989205429937036,0,"CXCL8_CXCR2","CXCL8 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"Neut","Neut","CXCL8","CXCR2",0.225395498805612,0,"CXCL8_CXCR2","CXCL8 - CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060"
"EC","B","CXCL12","CXCR4",0.00701306140726932,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"LOH-DCT","B","CXCL12","CXCR4",0.00251079563837343,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","B","CXCL12","CXCR4",0.00497279404767273,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"EC","MES","CXCL12","CXCR4",0.000443880867575873,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"LOH-DCT","MES","CXCL12","CXCR4",0.000158244844336634,0.01,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","MES","CXCL12","CXCR4",0.000314140698391326,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"EC","Mono-Mac","CXCL12","CXCR4",0.00599275269217561,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"LOH-DCT","Mono-Mac","CXCL12","CXCR4",0.00214409336558555,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","CXCL12","CXCR4",0.00424804768691364,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"EC","Neut","CXCL12","CXCR4",0.0135061786851055,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"LOH-DCT","Neut","CXCL12","CXCR4",0.00485582673436844,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","CXCL12","CXCR4",0.00959516145542771,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"EC","Plasma","CXCL12","CXCR4",0.00172738340174866,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"LOH-DCT","Plasma","CXCL12","CXCR4",0.000616326568992472,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Plasma","CXCL12","CXCR4",0.00122295238786051,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"EC","T","CXCL12","CXCR4",0.00477322203998593,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"LOH-DCT","T","CXCL12","CXCR4",0.00170642386691645,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","T","CXCL12","CXCR4",0.00338235795539612,0,"CXCL12_CXCR4","CXCL12 - CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060"
"B","B","MIF","CD74_CXCR4",0.0519457096096062,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"dPCT","B","MIF","CD74_CXCR4",0.157483765584892,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"EC","B","MIF","CD74_CXCR4",0.0649707108114684,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"LOH-DCT","B","MIF","CD74_CXCR4",0.145361255102633,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MES","B","MIF","CD74_CXCR4",0.0847584551142004,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Mono-Mac","B","MIF","CD74_CXCR4",0.0523967916014474,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"PCT","B","MIF","CD74_CXCR4",0.204599600945632,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma","B","MIF","CD74_CXCR4",0.0655912947856594,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"T","B","MIF","CD74_CXCR4",0.0860129468640812,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"B","Mono-Mac","MIF","CD74_CXCR4",0.0495260900423915,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"dPCT","Mono-Mac","MIF","CD74_CXCR4",0.150930827446674,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"EC","Mono-Mac","MIF","CD74_CXCR4",0.0619840559178916,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"LOH-DCT","Mono-Mac","MIF","CD74_CXCR4",0.139229379951998,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MES","Mono-Mac","MIF","CD74_CXCR4",0.0809409144718329,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Mono-Mac","Mono-Mac","MIF","CD74_CXCR4",0.0499572679160059,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"PCT","Mono-Mac","MIF","CD74_CXCR4",0.196543510196451,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma","Mono-Mac","MIF","CD74_CXCR4",0.0625780213696781,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"T","Mono-Mac","MIF","CD74_CXCR4",0.0821439747929855,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"dPCT","Neut","MIF","CD74_CXCR4",0.0761850723176197,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"LOH-DCT","Neut","MIF","CD74_CXCR4",0.0698021521212936,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"PCT","Neut","MIF","CD74_CXCR4",0.101920418062311,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"dPCT","Plasma","MIF","CD74_CXCR4",0.0632152536063644,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"LOH-DCT","Plasma","MIF","CD74_CXCR4",0.0578509208151762,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"PCT","Plasma","MIF","CD74_CXCR4",0.0849723728380926,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"dPCT","T","MIF","CD74_CXCR4",0.0721342952904455,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
