"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"MES","Mono-Mac","ANGPTL2","ITGA5_ITGB1",0.000502616246991266,0,"ANGPTL2_ITGA5_ITGB1","ANGPTL2 - (ITGA5+ITGB1)","ANGPTL","Secreted Signaling","PMID: 24478758"
"MES","EC","ANGPTL2","TLR4",0.000550136777813111,0,"ANGPTL2_TLR4","ANGPTL2 - TLR4","ANGPTL","Secreted Signaling","PMID: 24478758"
"MES","MES","ANGPTL2","TLR4",2.40768724454503e-06,0,"ANGPTL2_TLR4","ANGPTL2 - TLR4","ANGPTL","Secreted Signaling","PMID: 24478758"
"MES","Mono-Mac","ANGPTL2","TLR4",0.000288545919402742,0,"ANGPTL2_TLR4","ANGPTL2 - TLR4","ANGPTL","Secreted Signaling","PMID: 24478758"
"MES","Neut","ANGPTL2","TLR4",0.000706506969887985,0,"ANGPTL2_TLR4","ANGPTL2 - TLR4","ANGPTL","Secreted Signaling","PMID: 24478758"
"MES","Mono-Mac","ANGPTL2","LILRB3",0.000206015700543382,0,"ANGPTL2_PIRB","ANGPTL2 - PIRB","ANGPTL","Secreted Signaling","PMID: 24478758"
"MES","Neut","ANGPTL2","LILRB3",0.000677119574875354,0,"ANGPTL2_PIRB","ANGPTL2 - PIRB","ANGPTL","Secreted Signaling","PMID: 24478758"
"MES","Mono-Mac","ANGPTL1","LILRB3",0.000441305034072272,0,"ANGPTL1_PIRB","ANGPTL1 - PIRB","ANGPTL","Secreted Signaling","PMID: 24478758"
"MES","Neut","ANGPTL1","LILRB3",0.00144967375319504,0,"ANGPTL1_PIRB","ANGPTL1 - PIRB","ANGPTL","Secreted Signaling","PMID: 24478758"
"MES","EC","ANGPT1","TEK",0.013492498623886,0,"ANGPT1_TEK","ANGPT1 - TEK","ANGPT","Secreted Signaling","PMID: 20651738"
"MES","EC","ANGPT2","TEK",0.0140720391290035,0,"ANGPT2_TEK","ANGPT2 - TEK","ANGPT","Secreted Signaling","PMID: 20651738"
"MES","EC","ANGPT2","ITGA5_ITGB1",0.0102447182587027,0,"ANGPT2_ITGA5_ITGB1","ANGPT2 - (ITGA5+ITGB1)","ANGPT","Secreted Signaling","PMID: 20651738; PMID: 25635707"
"MES","Mono-Mac","ANGPT2","ITGA5_ITGB1",0.00611899511673581,0,"ANGPT2_ITGA5_ITGB1","ANGPT2 - (ITGA5+ITGB1)","ANGPT","Secreted Signaling","PMID: 20651738; PMID: 25635707"
"dPCT","dPCT","MDK","SDC1",0.000478785171611615,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"EC","dPCT","MDK","SDC1",0.000934229901344241,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"MES","dPCT","MDK","SDC1",0.00110528474101499,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"Plasma","dPCT","MDK","SDC1",0.00036556768801448,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"dPCT","LOH-DCT","MDK","SDC1",0.000162036766560302,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"EC","LOH-DCT","MDK","SDC1",0.000316269694171165,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"MES","LOH-DCT","MDK","SDC1",0.000374220157664561,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"Plasma","LOH-DCT","MDK","SDC1",0.000123710948159483,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"dPCT","PCT","MDK","SDC1",0.000363400291542086,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"EC","PCT","MDK","SDC1",0.000709162948291759,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"MES","PCT","MDK","SDC1",0.000839043277110167,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"Plasma","PCT","MDK","SDC1",0.000277460092583289,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Plasma","MDK","SDC1",0.00159643051618102,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"EC","Plasma","MDK","SDC1",0.00311172631198586,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"MES","Plasma","MDK","SDC1",0.00368000598947867,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Plasma","MDK","SDC1",0.00121924779910001,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"dPCT","dPCT","MDK","SDC2",0.000679373642228075,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"EC","dPCT","MDK","SDC2",0.00132537527918779,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"MES","dPCT","MDK","SDC2",0.0015679353290489,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"Plasma","dPCT","MDK","SDC2",0.000518747974846831,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"dPCT","EC","MDK","SDC2",0.000142754118539341,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"EC","EC","MDK","SDC2",0.000278638183050442,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"MES","EC","MDK","SDC2",0.000329695655100586,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"Plasma","EC","MDK","SDC2",0.000108988639892458,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"dPCT","LOH-DCT","MDK","SDC2",9.87071534131018e-05,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"EC","LOH-DCT","MDK","SDC2",0.000192672096075068,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"MES","LOH-DCT","MDK","SDC2",0.000227980792777039,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"Plasma","LOH-DCT","MDK","SDC2",7.53592709819932e-05,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"dPCT","MES","MDK","SDC2",0.0022152536719094,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"EC","MES","MDK","SDC2",0.0043153836403461,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"MES","MES","MDK","SDC2",0.00510235640098865,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"Plasma","MES","MDK","SDC2",0.0016921116972173,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Mono-Mac","MDK","SDC2",7.75469833128462e-06,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"EC","Mono-Mac","MDK","SDC2",1.51381467178873e-05,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"MES","Mono-Mac","MDK","SDC2",1.79129156159075e-05,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"dPCT","PCT","MDK","SDC2",1.80518084655461e-05,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"EC","PCT","MDK","SDC2",3.52390556303284e-05,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"MES","PCT","MDK","SDC2",4.16980965960791e-05,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
"dPCT","dPCT","MDK","SDC4",0.00170397920742626,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"EC","dPCT","MDK","SDC4",0.00332101823143709,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"MES","dPCT","MDK","SDC4",0.00392736930969421,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"Plasma","dPCT","MDK","SDC4",0.00130141948206636,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"dPCT","EC","MDK","SDC4",5.92243012324538e-05,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"EC","EC","MDK","SDC4",0.000115607621226305,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"MES","EC","MDK","SDC4",0.000136795571200763,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"dPCT","LOH-DCT","MDK","SDC4",0.000423106187185251,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"EC","LOH-DCT","MDK","SDC4",0.000825629994166367,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"MES","LOH-DCT","MDK","SDC4",0.000976819941072372,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"Plasma","LOH-DCT","MDK","SDC4",0.000323050759235681,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"dPCT","MES","MDK","SDC4",0.000157679942851303,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"EC","MES","MDK","SDC4",0.00030776715188542,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"MES","MES","MDK","SDC4",0.000364160252193786,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"Plasma","MES","MDK","SDC4",0.000120384500043002,0.04,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Mono-Mac","MDK","SDC4",0.000143935582845075,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"EC","Mono-Mac","MDK","SDC4",0.00028094393759586,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"MES","Mono-Mac","MDK","SDC4",0.000332423774058306,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Mono-Mac","MDK","SDC4",0.000109890684425702,0.04,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"dPCT","PCT","MDK","SDC4",0.000628733823891427,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"EC","PCT","MDK","SDC4",0.00122664226355305,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"MES","PCT","MDK","SDC4",0.00145115920811907,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"Plasma","PCT","MDK","SDC4",0.000480075278131892,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350"
"dPCT","B","MDK","ITGA4_ITGB1",0.00145878769843914,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","B","MDK","ITGA4_ITGB1",0.00284380817023409,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","B","MDK","ITGA4_ITGB1",0.00336332431673185,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma","B","MDK","ITGA4_ITGB1",0.00111408905089773,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Mast","MDK","ITGA4_ITGB1",0.000395474584970295,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","Mast","MDK","ITGA4_ITGB1",0.000771731249249542,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","Mast","MDK","ITGA4_ITGB1",0.000913060239297292,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","MES","MDK","ITGA4_ITGB1",0.00280238450817101,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","MES","MDK","ITGA4_ITGB1",0.00545608922384343,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","MES","MDK","ITGA4_ITGB1",0.00644973866601554,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma","MES","MDK","ITGA4_ITGB1",0.0021408864843339,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Mono-Mac","MDK","ITGA4_ITGB1",0.00272136530679776,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","Mono-Mac","MDK","ITGA4_ITGB1",0.00529875694111775,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","Mono-Mac","MDK","ITGA4_ITGB1",0.00626393388294615,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Mono-Mac","MDK","ITGA4_ITGB1",0.00207895185500833,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Plasma","MDK","ITGA4_ITGB1",0.00105931058116986,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","Plasma","MDK","ITGA4_ITGB1",0.00206583915830765,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","Plasma","MDK","ITGA4_ITGB1",0.0024435816667005,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Plasma","MDK","ITGA4_ITGB1",0.000808928379164123,0.03,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","T","MDK","ITGA4_ITGB1",0.00291228368705827,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","T","MDK","ITGA4_ITGB1",0.00566946523795609,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","T","MDK","ITGA4_ITGB1",0.00670171233683494,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma","T","MDK","ITGA4_ITGB1",0.00222490203134704,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","dPCT","MDK","ITGA6_ITGB1",0.0010694531737143,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","dPCT","MDK","ITGA6_ITGB1",0.00208559885027911,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","dPCT","MDK","ITGA6_ITGB1",0.00246694552310777,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma","dPCT","MDK","ITGA6_ITGB1",0.000816675594438366,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","EC","MDK","ITGA6_ITGB1",0.00408025792915426,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","EC","MDK","ITGA6_ITGB1",0.00793441059547505,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","EC","MDK","ITGA6_ITGB1",0.00937515113304884,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma","EC","MDK","ITGA6_ITGB1",0.00311806326616253,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","MES","MDK","ITGA6_ITGB1",0.000478452937678861,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","MES","MDK","ITGA6_ITGB1",0.000933581924838804,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","MES","MDK","ITGA6_ITGB1",0.0011045182530186,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma","MES","MDK","ITGA6_ITGB1",0.000365313988138976,0.01,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","PCT","MDK","ITGA6_ITGB1",0.000206727028364372,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","PCT","MDK","ITGA6_ITGB1",0.000403480727857284,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","PCT","MDK","ITGA6_ITGB1",0.000477403339158151,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Plasma","MDK","ITGA6_ITGB1",0.000662993014179047,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","Plasma","MDK","ITGA6_ITGB1",0.00129343882807511,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","Plasma","MDK","ITGA6_ITGB1",0.00153016306815052,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Plasma","MDK","ITGA6_ITGB1",0.000506238289464659,0.01,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","T","MDK","ITGA6_ITGB1",0.000130765406891827,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"EC","T","MDK","ITGA6_ITGB1",0.00025524063067653,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"MES","T","MDK","ITGA6_ITGB1",0.000302012046260373,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"dPCT","EC","MDK","LRP1",0.000148929165881869,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"EC","EC","MDK","LRP1",0.000290689394180687,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"MES","EC","MDK","LRP1",0.000343954362249891,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"Plasma","EC","MDK","LRP1",0.000113703276001931,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"dPCT","MES","MDK","LRP1",0.00256088346294291,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"EC","MES","MDK","LRP1",0.00498704359291063,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"MES","MES","MDK","LRP1",0.00589577799635531,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"Plasma","MES","MDK","LRP1",0.0019562795109121,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Mono-Mac","MDK","LRP1",0.00117034364798891,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"EC","Mono-Mac","MDK","LRP1",0.00228213185331735,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"MES","Mono-Mac","MDK","LRP1",0.00269931690308314,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Mono-Mac","MDK","LRP1",0.000893740778231407,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"dPCT","B","MDK","NCL",0.00774730442397667,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","B","MDK","NCL",0.0150130802588349,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","B","MDK","NCL",0.0177162210489394,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","B","MDK","NCL",0.00592550251270455,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","dPCT","MDK","NCL",0.00309112011767951,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","dPCT","MDK","NCL",0.00601659198862645,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","dPCT","MDK","NCL",0.00711158888986897,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","dPCT","MDK","NCL",0.00236162796219069,0.03,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","EC","MDK","NCL",0.00608064781660828,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","EC","MDK","NCL",0.0118019482487403,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","EC","MDK","NCL",0.0139350967711967,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","EC","MDK","NCL",0.00464892898298412,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","LOH-DCT","MDK","NCL",0.0034231093818286,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","LOH-DCT","MDK","NCL",0.00666068047163192,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","LOH-DCT","MDK","NCL",0.00787197068066916,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","LOH-DCT","MDK","NCL",0.0026154746224686,0.01,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Mast","MDK","NCL",0.00510179945394496,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","Mast","MDK","NCL",0.00991128257030911,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","Mast","MDK","NCL",0.011706750178605,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Mast","MDK","NCL",0.00389965107621436,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","MES","MDK","NCL",0.0072359053088668,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","MES","MDK","NCL",0.014028848661347,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","MES","MDK","NCL",0.0165577551896289,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","MES","MDK","NCL",0.00553368977500029,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Mono-Mac","MDK","NCL",0.00579049020855581,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","Mono-Mac","MDK","NCL",0.0112418683665669,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","Mono-Mac","MDK","NCL",0.0132751449128477,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Mono-Mac","MDK","NCL",0.00442678614576735,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","PCT","MDK","NCL",0.00207497864538269,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","PCT","MDK","NCL",0.0040426622961109,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","PCT","MDK","NCL",0.00478013913550858,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Plasma","MDK","NCL",0.00484905845072942,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","Plasma","MDK","NCL",0.00942253831671658,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","Plasma","MDK","NCL",0.0111304633248674,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Plasma","MDK","NCL",0.00370624214584978,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","T","MDK","NCL",0.00717126600208069,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","T","MDK","NCL",0.0139043769849119,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","T","MDK","NCL",0.0164112191327207,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","T","MDK","NCL",0.00548417258571185,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","dPCT","PTN","SDC1",0.000189624054596814,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","dPCT","PTN","SDC1",0.00598579571599999,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"dPCT","LOH-DCT","PTN","SDC1",6.41627830626044e-05,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","LOH-DCT","PTN","SDC1",0.0020332026342685,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"dPCT","PCT","PTN","SDC1",0.000143915552929953,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","PCT","PTN","SDC1",0.00454928881975179,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"dPCT","Plasma","PTN","SDC1",0.000632697539921664,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","Plasma","PTN","SDC1",0.0197052166012031,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
